Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17398,8/16/2020,GWB d/b/a Grand Western,Electronic,,42,,,,Yes,,,
17480,8/17/2020,Bank of America,Electronic,,8,Yes,Yes,,Yes,Yes,,
17481,8/17/2020,Bank of America,Paper,Yes,2,Yes,Yes,,,Yes,,
17463,8/17/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17464,8/17/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17465,8/17/2020,"Southern Tide, LLC",Electronic,Yes,12,Yes,Yes,,,Yes,,
17466,8/17/2020,The Commonwealth of Massachusetts Department of Revenue,Electronic,Yes,2,Yes,,,,Yes,,
17467,8/17/2020,Arbour Counsleing Services,Electronic,Yes,1,,,,,Yes,,
17435,8/17/2020,Chubb,Paper,,1,Yes,,,,Yes,,
17436,8/17/2020,"American Express Travel Related Services Company, Inc.",Electronic,,170,,,,Yes,,,
17394,8/17/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17395,8/17/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17396,8/17/2020,Sterling Brands,Electronic,Yes,1,Yes,,,,Yes,,
17397,8/17/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
17525,8/17/2020,Guardian Asset Management,Electronic,Yes,18,Yes,,Yes,,Yes,,
17526,8/17/2020,"American Express Travel Related Services Company, Inc.",Electronic,,18,,,,Yes,,,
17527,8/17/2020,Oak Hill,Electronic,,4,Yes,Yes,,,Yes,,
17528,8/17/2020,"Dynasplint Systems, Inc.",Electronic,Yes,6390,Yes,,,,Yes,,
17529,8/17/2020,"JPMorgan Chase Bank, N.A.",Paper,Yes,105,,Yes,,Yes,Yes,,
17386,8/17/2020,"Corrado Advisors, LLC",Electronic,Yes,2,Yes,,,,Yes,,
17387,8/17/2020,Eastern Bank,Electronic,Yes,554,,,,Yes,,,
17388,8/17/2020,Mutual One Bank,Electronic,,2,,,,Yes,,,
17389,8/17/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17390,8/17/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17391,8/17/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17392,8/17/2020,MA Teachers Association,Electronic,Yes,0,,,,,,,
17378,8/17/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17295,8/17/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17521,8/18/2020,NAFSA: Association of International Educators,Electronic,Yes,40,,Yes,,,,,
17522,8/18/2020,Trustees of Boston University,Electronic,Yes,3,Yes,,,,Yes,,
17523,8/18/2020,Barbara Bush Foundation,Electronic,,21,,Yes,,,Yes,,
17524,8/18/2020,The Village Bank,Electronic,,2,,,,Yes,,,
17516,8/19/2020,Avant Technology,Electronic,Yes,1,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17517,8/19/2020,"Paul J. Letendre, LMHC, LPC",Electronic,Yes,1,,,,,,,
17518,8/19/2020,Seeds of Peace,Electronic,,10,Yes,,,,Yes,,
17519,8/19/2020,"JPMorgan Chase Bank, N.A.",Paper,,9,,Yes,,,,,
17520,8/19/2020,Trudeau Homes Int,Electronic,Yes,30,,,,Yes,,,
17510,8/20/2020,"UWM Foundation, Inc.",Electronic,,5,Yes,,,,Yes,,
17511,8/20/2020,National Park Foundation,Electronic,,1,Yes,,Yes,,Yes,,
17512,8/20/2020,Agtegra Cooperative,Electronic,Yes,1,,Yes,,,,,
17513,8/20/2020,"First Pacific Advisors, LP",Electronic,Yes,7,Yes,,Yes,,Yes,,
17514,8/20/2020,Lincoln Financial Group,Electronic,Yes,1,Yes,Yes,,,Yes,,
17515,8/20/2020,"Stockpile, Inc.",Electronic,Yes,292,Yes,,Yes,,Yes,,
17530,8/21/2020,Bank of America,Electronic,Yes,2,Yes,,,,Yes,,
17501,8/21/2020,Energy One Federal Credit Union,Electronic,Yes,45,Yes,Yes,,,Yes,,
17502,8/21/2020,Heifer Project International,Electronic,,13771,,Yes,Yes,,Yes,,
17503,8/21/2020,"Art Resource, Inc. & Artists Rights Society",Electronic,Yes,14,Yes,,,,Yes,,
17504,8/21/2020,Metropolitan Community College of Kansas City,Electronic,Yes,135,Yes,Yes,Yes,,Yes,,
17505,8/21/2020,"Valmark Financial Group, LLC",Electronic,,16,Yes,Yes,,,Yes,,
17506,8/21/2020,Concord Academy,Electronic,,281,Yes,Yes,,Yes,Yes,,
17507,8/21/2020,People's United Bank,Electronic,Yes,1,,Yes,,,Yes,,
17508,8/21/2020,"DiVal Safety Equipment, Inc.",Electronic,Yes,18,Yes,,,,Yes,,
17509,8/21/2020,"Capital One, NA",Paper,Yes,7,Yes,,,,Yes,,
17738,8/21/2020,Association of American Colleges and Universities,Electronic,Yes,13,,,,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17499,8/23/2020,Fay School,Electronic,,228,,Yes,,,,,
17500,8/23/2020,Mental Health Center of Boulder County Inc. dba Mental Health Partners,Electronic,Yes,2,,,Yes,,Yes,,
17489,8/24/2020,"VT San Antonio Aerospace, Inc.",Electronic,Yes,79,Yes,Yes,Yes,Yes,Yes,,
17490,8/24/2020,Beth Israel Lahey Health Behavioral Services,Paper,,26,Yes,,,,Yes,,
17491,8/24/2020,"ArbiterSports, LLC",Electronic,Yes,11889,Yes,,,,Yes,,
17492,8/24/2020,"Schramm, Inc.",Electronic,,1,Yes,Yes,Yes,Yes,Yes,,
17493,8/24/2020,"Duolingo, Inc",Electronic,,1,,,Yes,,Yes,,
17494,8/24/2020,Sklar Carmosin & Company,Electronic,Yes,11,Yes,,,,Yes,,
17495,8/24/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17496,8/24/2020,"Cetera Financial Group, Inc.",Electronic,Yes,,Yes,,Yes,,Yes,,
17497,8/24/2020,"Ameriprise Financial, Inc",Electronic,,8,Yes,Yes,,,Yes,,
17498,8/24/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17484,8/25/2020,Westcor Land Title Insurance Company,Electronic,Yes,565,Yes,,,,Yes,,
17485,8/25/2020,"Eurasia Group, Ltd.",Electronic,Yes,1,,Yes,,,Yes,,
17486,8/25/2020,"WorldNet Telecommunications, Inc",Electronic,Yes,1,Yes,,,,Yes,,
17487,8/25/2020,HUD Federal Credit Union,Electronic,Yes,75,Yes,Yes,Yes,Yes,Yes,,
17488,8/25/2020,"Bregante+Company, LLP",Electronic,Yes,4,Yes,,,,Yes,,
17531,8/26/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
17532,8/26/2020,Main Street Bank,Electronic,,2,,,,Yes,,,
17569,8/26/2020,"Combe, Inc.",Electronic,Yes,189,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17570,8/26/2020,"Sykes Enterprises, Incorporated",Electronic,Yes,1,Yes,,Yes,,Yes,,
17571,8/26/2020,"Ultrafabrics, Inc.",Electronic,Yes,7,Yes,Yes,,Yes,Yes,,
17482,8/26/2020,Executive Office of Health and Human Services Office of Medicaid,Paper,Yes,1,Yes,,,,,,
17483,8/26/2020,Jeffrey Quinn,Electronic,Yes,57,Yes,Yes,Yes,,Yes,,Yes
17468,8/26/2020,MacDowell,Electronic,,5,Yes,,Yes,,Yes,,
17469,8/26/2020,Prudential Insurance Company of America,Electronic,Yes,1,Yes,,,,Yes,,
17470,8/26/2020,Bank of America,Electronic,,1,,Yes,Yes,,Yes,,
17471,8/26/2020,Bank of Canton,Electronic,Yes,1,Yes,Yes,,,Yes,,
17472,8/26/2020,Executive Office of Health and Human Services Office of Medicaid,Paper,Yes,8,Yes,,,,,,
17473,8/26/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17474,8/26/2020,University of South Carolina,Electronic,,5,Yes,,,,Yes,,
17475,8/26/2020,Save the Children,Electronic,,46,,Yes,,,Yes,,
17476,8/26/2020,SVB Leerink LLC,Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
17477,8/26/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17478,8/26/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17479,8/26/2020,"Farm Credit Ease, ACA",Electronic,Yes,1,,,,Yes,Yes,,
17566,8/27/2020,US Bank,Electronic,,19,Yes,Yes,Yes,,Yes,,
17567,8/27/2020,"World Vision, Inc.",Electronic,,11,Yes,Yes,Yes,,Yes,,
17568,8/27/2020,Webster Five Cents Savings Bank,Paper,,71,,,,Yes,,,
17563,8/28/2020,The Deck Store,Electronic,Yes,197,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17564,8/28/2020,"Utah Pathology Services, Inc.",Electronic,Yes,11,Yes,Yes,Yes,,Yes,,
17565,8/28/2020,"AliMed, Inc.",Electronic,Yes,1350,,,,Yes,,,
17572,8/28/2020,Williams Hart Boundas Easterby LLP,Electronic,Yes,149,Yes,Yes,Yes,,Yes,,
17556,8/28/2020,The Jane Goodall Institute,Electronic,,2500,,,,Yes,,,
17557,8/28/2020,"Hupy & Abraham, S.C.",Electronic,Yes,2,Yes,,Yes,,Yes,,
17558,8/28/2020,PULAU Corporation,Electronic,Yes,7,Yes,Yes,Yes,,Yes,,
17559,8/28/2020,First National Bank of Elmer,Electronic,Yes,1,Yes,Yes,Yes,Yes,Yes,,
17560,8/28/2020,The Village Bank,Electronic,Yes,1,,,,Yes,,,
17561,8/28/2020,Fisher College,Electronic,Yes,47,,,Yes,,,,
17555,8/29/2020,Glacier Medical Group,Electronic,Yes,2,Yes,,Yes,,Yes,,
17546,8/31/2020,"Ferris Marketing, Inc.",Electronic,,194,,,,Yes,Yes,,
17547,8/31/2020,Tufts Health Plan,Electronic,Yes,111,Yes,,,,Yes,,
17548,8/31/2020,"Insa, Inc.",Electronic,,230,Yes,,,,Yes,,
17549,8/31/2020,"The City of Sunrise, Florida",Electronic,,9,,,,Yes,Yes,,
17550,8/31/2020,Massachusetts Mutual Life Insurance Company,Paper,,1,Yes,,Yes,,Yes,,
17551,8/31/2020,"Full House Resorts, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
17552,8/31/2020,Walker Therapeutic and Educational Programs,Electronic,,163,,Yes,Yes,Yes,Yes,,
17553,8/31/2020,Cape Cod Five,Paper,Yes,1,Yes,Yes,,,Yes,,
17554,8/31/2020,SUNY New Paltz Foundation,Electronic,,9,Yes,,,,Yes,,
17544,9/1/2020,New York Legal Assistance Group,Electronic,,5,Yes,,,,Yes,,
17545,9/1/2020,The Village Bank,Electronic,,3,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17533,9/2/2020,Brigham and Women's Hospital,Electronic,Yes,1,,,,,,,
17534,9/2/2020,"Jasper Seating Company, Inc.",Electronic,Yes,94,Yes,,,,Yes,,
17535,9/2/2020,Arbour Counseling Services,Electronic,Yes,7,,,,,,,
17536,9/2/2020,Arbour Counseling Services,Paper,Yes,1,,,,,,,
17537,9/2/2020,Arbour Counseling Services,Electronic,Yes,1,,,,,,,
17538,9/2/2020,Brown-Forman Corporation,Electronic,Yes,10,Yes,,,,Yes,,
17539,9/2/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17540,9/2/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17541,9/2/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17542,9/2/2020,"Amphastar Pharmaceuticals, Inc.",Electronic,Yes,143,Yes,,,,Yes,,
17543,9/2/2020,"Sedgwick Claims Management Services, Inc.",Electronic,Yes,262,Yes,Yes,Yes,,Yes,,
17620,9/2/2020,University of Massachusetts Amherst,Electronic,Yes,6,Yes,,,,Yes,,
17621,9/2/2020,DFB Pharmaceuticals,Electronic,Yes,1,,Yes,,,Yes,,
17622,9/2/2020,"Nutranext, LLC",Electronic,Yes,635,,,,Yes,Yes,,
17623,9/2/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17610,9/3/2020,Illinois State Bar Association,Electronic,,2,,,,Yes,,,
17611,9/3/2020,"Osmose Utilities Services, Inc.",Electronic,,327,Yes,Yes,,,Yes,,
17612,9/3/2020,Texell Credit Union,Electronic,Yes,12,Yes,Yes,,Yes,Yes,,
17613,9/3/2020,Integrity Wealth Management,Electronic,Yes,4,Yes,Yes,Yes,,Yes,,
17614,9/3/2020,Samaritan Healthcare & Hospice,Electronic,,1,,,Yes,,Yes,,
17615,9/3/2020,St. Marys Credit Union,Electronic,,2,,,,Yes,,,
17616,9/3/2020,"ICD Holdings, LLC",Electronic,Yes,14,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17617,9/3/2020,"Lexington Housing Assistance Board, Inc.",Electronic,Yes,2,Yes,,Yes,,Yes,,
17618,9/3/2020,st marys credit union,Electronic,,1,,,,Yes,,,
17619,9/3/2020,The Vertical Group,Electronic,Yes,11,Yes,,,,Yes,,
17596,9/4/2020,Freeport Regional Healthcare Foundation,Electronic,Yes,2,Yes,,,,Yes,,
17597,9/4/2020,"Advantage Capital Funding, LLC",Electronic,Yes,39,Yes,Yes,Yes,,Yes,,
17598,9/4/2020,"Artech, L.L.C.",Electronic,,728,Yes,Yes,Yes,,Yes,,
17599,9/4/2020,The Japan America Society of Greater Philadelphia,Electronic,,19,,Yes,,,,,
17600,9/4/2020,"Howard, Kittle, and Company CPAs LLP",Electronic,Yes,1,Yes,,,,Yes,,
17601,9/4/2020,Vermont Student Assistance Corporation,Electronic,,2146,Yes,,,,Yes,,
17602,9/4/2020,Salem Five Cents Savings Bank,Electronic,,1,,Yes,,Yes,,,
17603,9/4/2020,"Starling Physicians, PC",Electronic,Yes,69,Yes,,,,Yes,,
17604,9/4/2020,Sekure Merchant Solutions,Electronic,,513,Yes,,Yes,,Yes,,
17605,9/4/2020,"U.S. Bank, N.A.",Electronic,Yes,62,Yes,Yes,Yes,,Yes,,
17606,9/4/2020,UBS Financial Services Inc,Paper,,2,Yes,Yes,,,Yes,,
17607,9/4/2020,"Ameriprise Financial, Inc.",Paper,,1,Yes,Yes,Yes,,Yes,,
17608,9/4/2020,Bristol Community College,Electronic,,98,Yes,Yes,,,Yes,,
17609,9/4/2020,U.S. Bank N.A.,Paper,,1,Yes,,Yes,,Yes,,
17595,9/5/2020,Perez Art Museum Miami,Electronic,,23,,Yes,,Yes,,,
17594,9/7/2020,Noveske Rifleworks LLC,Electronic,Yes,3,Yes,Yes,Yes,Yes,Yes,,
17586,9/8/2020,Morgan Stanley,Electronic,,1,,Yes,,,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17587,9/8/2020,Pacific Oaks Education Corporation,Electronic,,4,,Yes,,,Yes,,
17588,9/8/2020,"Ameriprise Financial, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
17589,9/8/2020,Winchester Savings Bank,Electronic,,2,,,,Yes,,,
17590,9/8/2020,Winchester Savings Bank,Electronic,,2,,,,Yes,,,
17591,9/8/2020,Winchester Savings Bank,Electronic,,1,,,,Yes,,,
17592,9/8/2020,Winchester Savings Bank,Electronic,,3,,,,Yes,,,
17593,9/8/2020,Winchester Savings Bank,Electronic,,3,,,,Yes,,,
17624,9/9/2020,SalonBiz,Electronic,Yes,16,Yes,Yes,,Yes,Yes,,
17625,9/9/2020,Enprotech Corporatoin,Electronic,Yes,1,Yes,,,,Yes,,
17680,9/9/2020,"Diesel Direct, Inc.",Electronic,Yes,65,Yes,,Yes,,Yes,,
17681,9/9/2020,ExamOne (a Quest Diagnostics company),Paper,,1,,,Yes,,Yes,,
17573,9/9/2020,Pacific Investment Management Company LLC,Electronic,,4,,Yes,,,Yes,,
17574,9/9/2020,"Poulsen & Stowell, PLLC",Electronic,Yes,4,Yes,Yes,,,Yes,,
17575,9/9/2020,Main Street Bank,Electronic,,4,,,,Yes,,,
17576,9/9/2020,"Blackhawk Network Holdings, Inc.",Electronic,Yes,17,,,,Yes,,,
17577,9/9/2020,"TCW, Inc.",Electronic,Yes,1,Yes,,Yes,,Yes,,
17578,9/9/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17579,9/9/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17580,9/9/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17581,9/9/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17582,9/9/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17583,9/9/2020,Main Street Bank,Electronic,,2,,,,Yes,,,
17584,9/9/2020,Warner Music Group,Electronic,,3427,,,,Yes,Yes,,
17585,9/9/2020,"Scholarship America, Inc.",Electronic,,26,Yes,Yes,,,Yes,,
17675,9/10/2020,American Friends of the Hebrew University,Electronic,,1,Yes,,,,Yes,,
17676,9/10/2020,"Interactive Data, LLC",Electronic,Yes,5,Yes,,,,Yes,,
17677,9/10/2020,Atlantic States Management,Electronic,,14,,Yes,,,Yes,,
17678,9/10/2020,"Bok Tower Gardens, Inc.",Electronic,,11,,Yes,,,,,
17679,9/10/2020,William & Mary Business School Foundation,Electronic,,1,Yes,,,,Yes,,
17665,9/11/2020,"Tablerock Holdings, LLC",Electronic,Yes,1,Yes,,,,Yes,,
17666,9/11/2020,"CorePower Yoga, LLC",Electronic,,276,Yes,Yes,Yes,Yes,Yes,,
17667,9/11/2020,United Service Organizations,Electronic,,1,,,,Yes,,,
17668,9/11/2020,STG Logistics,Electronic,Yes,2,Yes,,,,Yes,,
17669,9/11/2020,Eisai Inc.,Electronic,Yes,259,Yes,Yes,Yes,Yes,Yes,,
17670,9/11/2020,"Hebrew SeniorLife, Inc.",Electronic,,4,Yes,Yes,,,Yes,,
17671,9/11/2020,Northeastern University,Paper,Yes,60,Yes,Yes,,,Yes,,
17672,9/11/2020,"Stericycle, Inc.",Electronic,Yes,553,Yes,Yes,Yes,Yes,Yes,,
17673,9/11/2020,"Specialized Alternatives for Families & Youth of America, Inc.",Electronic,,1,Yes,,,,Yes,,
17674,9/11/2020,Mercedes-Benz of Wappingers Falls,Electronic,Yes,1,Yes,,Yes,,Yes,,
17412,9/13/2020,American College of Medical Genetics and Genomics,Electronic,,5,,,,Yes,Yes,,
17656,9/14/2020,Container Graphics Corporation,Electronic,Yes,2,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17657,9/14/2020,Salem State University,Electronic,,9400,Yes,,,,Yes,,
17658,9/14/2020,Vaccinex Inc.,Electronic,Yes,2,Yes,,Yes,,Yes,,
17659,9/14/2020,Cedar Falls Utilities,Electronic,,7,Yes,,Yes,,Yes,,
17660,9/14/2020,"JPMorgan Chase Bank, N.A.",Paper,,1,,Yes,,,,,
17661,9/14/2020,Peirce College,Electronic,Yes,37,Yes,,,,Yes,,
17662,9/14/2020,Esperanza Health Centers,Electronic,,1,Yes,,,,Yes,,
17663,9/14/2020,Carroll School,Electronic,,3,,Yes,,,,,
17664,9/14/2020,Kerafast Inc,Electronic,Yes,13,Yes,,,,Yes,,
17642,9/15/2020,"Quicken Loans, LLC",Electronic,Yes,1,Yes,Yes,,,Yes,,
17643,9/15/2020,The Village Bank,Electronic,,2,,,,Yes,,,
17644,9/15/2020,Rockland Trust,Paper,Yes,2,,Yes,,,Yes,,
17645,9/15/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
17646,9/15/2020,Winchester Savings Bank,Electronic,,3,,,,Yes,,,
17647,9/15/2020,Rockland Trust,Paper,,1,,Yes,,,Yes,,
17648,9/15/2020,St. Bonaventure University,Electronic,,65,,Yes,,,,,
17640,9/15/2020,Dedham Savings,Electronic,Yes,1,,Yes,,,,,
17652,9/15/2020,Rockland Trust,Paper,Yes,2,,Yes,,,Yes,,
17653,9/15/2020,Salem Five Cents Savings Bank,Electronic,,1,,,,,,,
17654,9/15/2020,"American Express Travel Related Services Company, Inc.",Electronic,,2577,,,,Yes,,,
17655,9/15/2020,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
17650,9/15/2020,Rockland Trust,Paper,,1,,Yes,,,Yes,,
17651,9/16/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17753,9/16/2020,Thayer Academy,Electronic,,1032,Yes,Yes,,,Yes,,
17754,9/16/2020,REI Co-Op,Electronic,Yes,3,Yes,,,,Yes,,
17755,9/16/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17854,9/16/2020,Terminix Global Holdings,Electronic,Yes,168,Yes,,,,Yes,,
17682,9/16/2020,"The Long & Foster Companies, Inc.",Electronic,Yes,101,Yes,Yes,,,Yes,,
17626,9/16/2020,"MYR Group, Inc.",Electronic,Yes,1,Yes,,Yes,,Yes,,
17627,9/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17628,9/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17629,9/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17630,9/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17631,9/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17632,9/16/2020,"Olenick & Associates, Inc.",Electronic,Yes,,Yes,Yes,Yes,,Yes,,
17633,9/16/2020,Eastern Bank,Electronic,,185,,,,Yes,,,
17634,9/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17635,9/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17636,9/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17637,9/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17638,9/16/2020,The Commonwealth of Massachusetts Department of Revenue,Electronic,Yes,2,Yes,,,,Yes,,
17639,9/16/2020,"Center for Living & Working, Inc.",Paper,Yes,1,,,,,,,
17749,9/17/2020,Lynn Community Health Center,Electronic,Yes,523,Yes,,,,Yes,,
17750,9/17/2020,University of Missouri Health Care,Electronic,Yes,14,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17751,9/17/2020,Greenworks Tools,Electronic,Yes,5050,,,,Yes,,,
17752,9/17/2020,People's United Bank,Paper,Yes,2,,Yes,,,,,
17741,9/18/2020,Shady Hill School,Electronic,,709,Yes,Yes,,Yes,Yes,,
17742,9/18/2020,"RadNet, Inc.",Electronic,Yes,41,Yes,,Yes,,Yes,,
17743,9/18/2020,"FabFitFun, Inc.",Electronic,Yes,2184,,,,Yes,Yes,,
17744,9/18/2020,Start Here,Electronic,Yes,21,,Yes,,,Yes,,
17745,9/18/2020,"JPMorgan Chase Bank, N.A.",Paper,Yes,3,,Yes,,,,,
17746,9/18/2020,"American Express Travel Related Services Company, Inc.",Electronic,,24,,,,Yes,,,
17747,9/18/2020,Winchester Savings Bank,Electronic,,2,,,,Yes,,,
17748,9/18/2020,Massachusetts General Hospital,Electronic,Yes,1,,Yes,,,,,
17774,9/20/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17736,9/21/2020,"Robertson Ryan & Associates, Inc",Electronic,Yes,2,Yes,,,,Yes,,
17737,9/21/2020,"New Covenant Trust Company, NA",Electronic,,1,,,,Yes,Yes,,
17739,9/21/2020,"Nationstar Mortgage LLC, d/b/a Mr. Cooper",Both,Yes,1,,Yes,,,Yes,,
17740,9/21/2020,ExamOne (a Quest Diagnostics company),Paper,,1,,,Yes,,Yes,,
17727,9/22/2020,FGX International Inc.,Electronic,Yes,21,Yes,,,,Yes,,
17728,9/22/2020,Massachusetts College of Liberal Arts,Electronic,,12,Yes,,,,Yes,,
17729,9/22/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17730,9/22/2020,SAVERS BANK,Electronic,,,,,,Yes,,,
17731,9/22/2020,"Berkshire Farm & Services for Youth, Inc.",Electronic,,68,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17732,9/22/2020,SAVERS BANK,Electronic,,3,,,,Yes,,,
17733,9/22/2020,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
17734,9/22/2020,Saint Joseph s College of Maine,Electronic,,6,,Yes,,,,,
17735,9/22/2020,"Suffolk Construction Company, Inc.",Electronic,Yes,142,Yes,,,,Yes,,
17720,9/23/2020,Brady Sullivan Properties,Electronic,Yes,335,Yes,Yes,Yes,Yes,Yes,,
17721,9/23/2020,Southern Adventist University,Electronic,Yes,2,,,,Yes,,,
17722,9/23/2020,Southwestern Law School,Electronic,Yes,1,Yes,,,,Yes,,
17723,9/23/2020,"TIAA, FSB",Electronic,Yes,7,Yes,Yes,,,Yes,,
17724,9/23/2020,"Konami Gaming, Inc.",Electronic,Yes,1,Yes,,Yes,,Yes,,
17725,9/23/2020,National Fuel Gas Distribution Corporation,Electronic,Yes,17,Yes,,,,Yes,,
17726,9/23/2020,Detroit Stoker Company,Electronic,Yes,1,Yes,,,,Yes,,
