Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
25997,2/15/2022,Hofmann Arthritis Institute PLLC,Electronic,,1,Yes,Yes,Yes,,Yes,,
26001,2/15/2022,"Vital Voices Global Partnership, Inc.",Electronic,Yes,6,,Yes,,Yes,Yes,,
25993,2/16/2022,Extend Fertility,Electronic,Yes,47,,,,Yes,Yes,,
25985,2/16/2022,"Goss Dodge, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
25986,2/16/2022,"Murray & Josephson, CPAs, LLC",Electronic,Yes,5,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
25987,2/16/2022,"Linical Accelovance America, Inc",Electronic,Yes,3,Yes,,,,Yes,,
25994,2/17/2022,Santa Clara Valley Transportation Authority,Electronic,Yes,1,,Yes,,,Yes,,
25992,2/17/2022,Massachusetts Department of Transportation Registry of Motor Vehicles,Paper,Yes,1,Yes,,Yes,,,,
25998,2/17/2022,"Bible Fellowship Church Homes, Inc.",Electronic,Yes,6,Yes,Yes,,,Yes,,
25999,2/18/2022,"LW1, Inc",Electronic,Yes,5,Yes,,,,Yes,,
26000,2/18/2022,Cape Cod Five,Electronic,Yes,2,,Yes,,,,,
25995,2/18/2022,Winchester Savings Bank,Electronic,,1,,,,Yes,,,
25996,2/18/2022,"Harris, Hardy, & Johnstone, P.C.",Electronic,Yes,2,,Yes,,,,,
26012,2/18/2022,"Meyer Corporation, U.S.",Electronic,Yes,2,Yes,,Yes,,Yes,,
26013,2/18/2022,"Seatrec, Inc.",Electronic,Yes,4,Yes,Yes,Yes,,Yes,,
26015,2/18/2022,The Reingold Company PC,Electronic,Yes,25,Yes,Yes,,,Yes,,
26016,2/18/2022,"Welfare & Pension Administration Service, Inc.",Electronic,Yes,9,Yes,Yes,,,Yes,,
26011,2/19/2022,"Michael Maltzan Architecture, Inc.",Electronic,Yes,10,Yes,,,,Yes,,
26009,2/20/2022,JMA Energy,Electronic,Yes,15,Yes,Yes,,,Yes,,
26006,2/21/2022,Bay & Bay Transportation,Electronic,Yes,38,Yes,Yes,Yes,Yes,Yes,,
26008,2/21/2022,Credit Union West,Electronic,Yes,1,Yes,,Yes,,Yes,,
26014,2/22/2022,Allianz Life Insurance Company of North America,Paper,Yes,1,Yes,,,,Yes,,
26007,2/22/2022,"Citibank, N.A.",Electronic,Yes,1,Yes,Yes,,Yes,Yes,,
26010,2/22/2022,Nelnet Campus Commerce,Electronic,Yes,272,Yes,,,,Yes,,
26017,2/22/2022,"AGM Financial Services, Inc.",Electronic,Yes,5,,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26019,2/22/2022,Adams Community Bank,Electronic,,1,,,,Yes,,,
26020,2/22/2022,"Taylor, Ganson & Perrin, LLP",Electronic,Yes,8767,Yes,Yes,Yes,Yes,Yes,,
26021,2/22/2022,Aegis Software Corporation,Electronic,Yes,5,Yes,Yes,,,Yes,,
26002,2/22/2022,Caulipower LLC,Electronic,Yes,2,Yes,,Yes,,Yes,,
26003,2/22/2022,The Village Bank,Electronic,Yes,2,,Yes,,Yes,,,
26004,2/22/2022,St. Marys Credit Union,Electronic,,1,,,,Yes,,,
26005,2/22/2022,Manhattan School of Music,Electronic,Yes,42,Yes,Yes,,Yes,Yes,,
26022,2/23/2022,"JPMorgan Chase Bank, N.A.",Electronic,Yes,1,Yes,,,,Yes,,
26023,2/23/2022,Colonial Penn Life Insurance Company,Paper,Yes,3,Yes,,,,Yes,,
26024,2/23/2022,Women and Infants Hospital,Paper,Yes,2,Yes,,,,Yes,,
26025,2/23/2022,Advantage Title & Escrow,Electronic,Yes,5,Yes,Yes,Yes,,Yes,,
26026,2/23/2022,Logan Health Medical Center,Electronic,Yes,2,Yes,,,,Yes,,
26027,2/23/2022,Thybar Corporation,Electronic,Yes,1,Yes,,,,Yes,,
26028,2/23/2022,Ascension Michigan,Electronic,Yes,,Yes,,Yes,,Yes,,
26029,2/23/2022,"JPMorgan Chase Bank, N.A.",Electronic,Yes,1,,Yes,,,,,
26031,2/23/2022,AlixaRx,Electronic,Yes,7,Yes,,,,Yes,,
26032,2/23/2022,"Vestas Blades America, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
26033,2/23/2022,First National Bank of Hughes Springs,Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
26034,2/23/2022,"Alliance Physical Therapy Group, LLC",Electronic,Yes,2,Yes,,Yes,,Yes,,
25915,2/23/2022,"Creative Services, Inc.",Electronic,Yes,79943,Yes,Yes,Yes,,Yes,,
26035,2/24/2022,Adams Community Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26036,2/24/2022,"ShelterLogic Group Holdings, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
26030,2/24/2022,St. Marys Credit Union,Electronic,,1,,,,Yes,,,
26037,2/25/2022,"Consumers Supply Distributing, LLC",Electronic,Yes,2,Yes,Yes,,,Yes,,
26038,2/25/2022,"Wells Fargo Advisors Financial Network, LLC",Electronic,Yes,5,,Yes,,,Yes,,
26039,2/25/2022,Dr. Douglas Morrow ODPC,Electronic,Yes,1,,,,,,,
26040,2/25/2022,St. Augustine College,Electronic,Yes,4,Yes,,,,Yes,,
26041,2/25/2022,Pekin Insurance,Electronic,,110,,,Yes,,Yes,,
26042,2/25/2022,Lower LLC,Electronic,Yes,1358,Yes,,Yes,,Yes,,
26043,2/25/2022,"Shutterfly, LLC",Electronic,Yes,678,Yes,Yes,,,Yes,,
26044,2/25/2022,Communications Workers of America / CWA Local 1180,Electronic,,1,Yes,,,,Yes,,
26045,2/25/2022,Bako Diagnostics,Electronic,,1,Yes,,,,Yes,,
26046,2/25/2022,WINCHESTER SAVINGS BANK,Electronic,,6,,,,Yes,,,
26047,2/25/2022,West Hartford Housing Authority,Paper,Yes,1,Yes,,,,Yes,,
26048,2/25/2022,"Vantage Builders, Inc.",Electronic,Yes,57,Yes,,,,Yes,,
26049,2/25/2022,"Georgia Bone & Joint Surgeons, P.C.",Electronic,Yes,1,Yes,,Yes,,Yes,,
26050,2/25/2022,"American Express Travel Related Services Company, Inc.",Electronic,,41,,,,Yes,,,
26051,2/25/2022,"W.L. Gore & Associates, Inc.",Paper,,4,Yes,,,,Yes,,
26052,2/25/2022,"Bond Street Mortgage, LLC",Electronic,,10,Yes,Yes,Yes,Yes,Yes,,
26053,2/25/2022,JDC Healthcare Management LLC,,Yes,84,Yes,,Yes,,Yes,,
26054,2/25/2022,IFR Inc.,Electronic,Yes,1,Yes,,,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26055,2/25/2022,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
26056,2/28/2022,SAVERS BANK,Electronic,,1,,,,Yes,,,
26057,2/28/2022,SAVERS BANK,Electronic,,1,,,,Yes,,,
26058,2/28/2022,Weiss Zarett Brofman Sonnenklar & Levy P.C.,Electronic,Yes,2,Yes,,,,Yes,,
26059,2/28/2022,Mutual One Bank,Electronic,,1,,Yes,,,,,
26060,2/28/2022,Mutual One Bank,Electronic,,1,,Yes,,,,,
26061,2/28/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26062,2/28/2022,Bristol Community College,Electronic,,497,Yes,,Yes,,Yes,,
26063,2/28/2022,Port Resources,Electronic,Yes,49,Yes,,Yes,Yes,Yes,,
26064,2/28/2022,"Monongalia Health System, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
26065,2/28/2022,Gitterman Wealth Management,Electronic,Yes,91,Yes,Yes,,,Yes,,
26066,3/1/2022,Haverhill Public Schools,Electronic,Yes,229,Yes,Yes,Yes,,Yes,,
26067,3/1/2022,St. Mary's Credit Union,Electronic,,1,,,,Yes,,,
25898,3/1/2022,CLC Resort Management LLC,Electronic,Yes,4,Yes,,,,Yes,,
26076,3/1/2022,"LGAA, LLC",Electronic,Yes,6,Yes,,,,Yes,,
26077,3/1/2022,Moseley Architects,Electronic,Yes,6,Yes,,,,Yes,,
26069,3/2/2022,"Citizens for Citizens, Inc.",Electronic,Yes,3,Yes,,Yes,,Yes,,
26070,3/2/2022,Eastern Bank,Electronic,,144,Yes,,,Yes,,,
26071,3/2/2022,UMass Memorial Health,Electronic,Yes,4,Yes,,,,Yes,,
26072,3/2/2022,Shoes For Crews,Electronic,Yes,18,Yes,,,,Yes,,
26073,3/2/2022,The Village Bank,Electronic,,1,,Yes,,,,,
26074,3/2/2022,Adams Community Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26075,3/2/2022,Watertown Savings Bank,Both,,1,,,,Yes,,,
26079,3/2/2022,"Wells Fargo Clearing Services, LLC",Electronic,Yes,2,Yes,Yes,,,Yes,,
26080,3/2/2022,First Guaranty Bank,Electronic,Yes,1,,Yes,,,,,
26081,3/2/2022,"Expedia Group, Inc.",Electronic,Yes,12,,,,Yes,Yes,,
26082,3/2/2022,"American Express Travel Related Services Company, Inc.",Electronic,,26,,,,Yes,,,
26083,3/3/2022,Springfield Technical Community College,Electronic,Yes,,,,,,,,
26084,3/3/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26085,3/3/2022,"PBI-Gordon Companies, Inc.",Electronic,Yes,8,Yes,Yes,,,Yes,,
26086,3/3/2022,LeMans Corporation,Electronic,Yes,1,Yes,,,,Yes,,
26090,3/3/2022,"JPMorgan Chase Bank, N.A.",Paper,,1,Yes,,Yes,,Yes,,
26091,3/3/2022,"Ultimate Care, Inc",Electronic,Yes,16,Yes,Yes,,,Yes,,
26092,3/3/2022,Tom Lange Company Inc.,Electronic,Yes,14,Yes,,,,Yes,,
26093,3/3/2022,"Assured Relocation, Inc.",Electronic,Yes,7,Yes,,,,Yes,,
26094,3/3/2022,Savers Bank,Electronic,,1,,,,Yes,,,
26095,3/3/2022,Sourcemedia LLC DBA Arizent,Electronic,Yes,111,Yes,Yes,Yes,,Yes,,
26078,3/3/2022,"American Express Travel Related Services Company, Inc.",Electronic,,79,,,,Yes,,,
26115,3/4/2022,"Modjeski and Maters, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
26116,3/4/2022,Rosalind Franklin University Health Clinics,Electronic,,3,,,,Yes,Yes,,
26117,3/4/2022,PracticeMax,Electronic,Yes,2040,Yes,,,,Yes,,
26087,3/4/2022,Perrin Souvenir Distributors,Electronic,Yes,1,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26088,3/4/2022,Winchester Savings Bank,Electronic,,5,,,,Yes,,,
26089,3/4/2022,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
26122,3/6/2022,Walmart Inc.,Paper,,3,Yes,,,,Yes,,
26114,3/6/2022,Bridgewater State University,Electronic,,248,Yes,,Yes,,Yes,,
26096,3/7/2022,Mutual One Bank,Electronic,,1,,Yes,,,,,
26097,3/7/2022,Mutual One Bank,Electronic,,1,,,,,,,
26098,3/7/2022,Mutual One Bank,Electronic,,1,,Yes,,,,,
26099,3/7/2022,Mutual One Bank,Electronic,,,,Yes,,,,,
26100,3/7/2022,Main Street Bank,Electronic,,1,,Yes,,,,,
26101,3/7/2022,Kanuga Conference Center,Electronic,Yes,3,Yes,,,,Yes,,
26103,3/7/2022,"American Express Travel Related Services Company, Inc.",Electronic,,8,,,,Yes,,,
26104,3/7/2022,"Mount Franklin Foods, LLC",Electronic,Yes,2,Yes,,,,Yes,,
26105,3/7/2022,Jackson National Life Insurance Company,Electronic,Yes,1,,Yes,,,,,
26106,3/7/2022,"Collegiate School, Inc.",Electronic,Yes,12,Yes,Yes,,,Yes,,
26107,3/7/2022,Women and Infants Hospital,Paper,Yes,1,Yes,,,,Yes,,
26108,3/7/2022,Homeschool Legal Defense Association,Electronic,Yes,7,Yes,Yes,Yes,,Yes,,
26109,3/7/2022,Rockland Trust,Paper,Yes,2,,Yes,,,Yes,,
26110,3/7/2022,Rockland Trust,Electronic,Yes,1,,Yes,,,Yes,,
26111,3/7/2022,Rockland Trust,Electronic,Yes,1,,Yes,,,Yes,,
26112,3/7/2022,Rockland Trust,Electronic,Yes,1,,Yes,,,Yes,,
26113,3/7/2022,Dr. Day Care,Electronic,Yes,161,Yes,,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26123,3/8/2022,Central Bank,Electronic,,8,Yes,Yes,,,Yes,,
26124,3/8/2022,T-Mobile,Paper,Yes,1,,,,Yes,Yes,,
26125,3/8/2022,Construction Specifications Institute,Electronic,Yes,1,Yes,,,Yes,Yes,,
26118,3/8/2022,Pulte Mortgage LLC,Electronic,Yes,3,Yes,,,,Yes,,
26119,3/8/2022,Norwood Clinic,Electronic,Yes,28,Yes,,Yes,,Yes,,
26120,3/8/2022,Santa Monica Seafood,Electronic,Yes,1,Yes,,,,Yes,,
26121,3/8/2022,Porte Brown LLC,Electronic,,25,Yes,,,,Yes,,
26126,3/9/2022,Premier Needle Arts,Electronic,Yes,41,Yes,Yes,,Yes,Yes,,
26127,3/9/2022,McLaughlin Financial Consulting,Electronic,Yes,52,Yes,Yes,,,Yes,,
26129,3/9/2022,Simmons University,Electronic,Yes,9,,Yes,,,,,
26130,3/10/2022,Adams Community Bank,Electronic,,1,,,,Yes,,,
26131,3/10/2022,IRA Financial Trust,Electronic,Yes,240,Yes,Yes,,,Yes,,
26132,3/10/2022,"Bridge Senior Living, LLC",Electronic,Yes,10,Yes,,Yes,,Yes,,
26135,3/10/2022,Ladenburg Thalmann Asset MGMT,Electronic,,1,,Yes,,,,,
26128,3/10/2022,Chantelle Group,Electronic,Yes,1,Yes,,,,Yes,,
26137,3/10/2022,GreenSlate LLC,Electronic,,555,Yes,,,,Yes,,
26138,3/11/2022,Beth Israel Deaconess Medical Center,Electronic,Yes,6,Yes,,,,Yes,,Yes
26139,3/11/2022,Labette Health,Electronic,Yes,9,Yes,,,,Yes,,
26140,3/11/2022,"Leuze, Inc.",Electronic,Yes,1,Yes,Yes,,,Yes,,
26141,3/11/2022,"Bonita Springs Utilities, Inc.",Electronic,,114,,Yes,,,Yes,,
26142,3/11/2022,Mutual One Bank,Electronic,,1,,Yes,,,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26143,3/11/2022,First Home Mortgage Corporation,Electronic,Yes,58,Yes,Yes,Yes,Yes,Yes,,
26144,3/11/2022,"Bennett Partners Architecture Interiors Planning, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
26147,3/11/2022,Sudler Property Management,Electronic,Yes,26,Yes,Yes,Yes,,,,
26148,3/11/2022,WINCHESTER SAVINGS BANK,Electronic,,5,,,,Yes,,,
26149,3/11/2022,American Financial Resources Inc.,Electronic,Yes,3104,Yes,Yes,Yes,,Yes,,
26150,3/11/2022,Douglass Financial Services,Electronic,Yes,2,,Yes,Yes,,Yes,,
26136,3/11/2022,Ritchie Bros. Auctioneers,Electronic,Yes,6,Yes,Yes,,,Yes,,
26133,3/11/2022,"Bolton Global Capital, Inc.",Electronic,,1282,Yes,Yes,Yes,Yes,Yes,,
26134,3/11/2022,Hanchett Paper Company d/b/a SHORR PAPER PACKAGING,Electronic,Yes,1,Yes,Yes,,,Yes,,
26145,3/12/2022,Woodloch Pines Resort,Electronic,Yes,1,,,,Yes,Yes,,
26146,3/12/2022,Brass Enterprises Inc,Electronic,Yes,4,Yes,,,,Yes,,
26152,3/14/2022,Dutton-Lainson Company,Electronic,,1,Yes,,,,Yes,,
26153,3/14/2022,Principal Life Insurance Company,Electronic,Yes,2,Yes,,,,Yes,,
26154,3/14/2022,Guardian Life Insurance Company of America,Electronic,,8,Yes,,,,Yes,,
26155,3/14/2022,Cultural Fabric LLC,Electronic,Yes,200,,,,Yes,Yes,,
26156,3/14/2022,Webster Five Cents Savings Bank,Electronic,,6,,,,Yes,,,
26157,3/14/2022,Absolute Results Productions Ltd.,Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
26158,3/14/2022,Schlam Stone & Dolan LLP,Electronic,Yes,1,Yes,,,Yes,Yes,,
26159,3/14/2022,"Winterthur Museum, Garden & Library",Electronic,Yes,21,Yes,Yes,,,Yes,,
26161,3/14/2022,"iBASIS, Inc.",Electronic,Yes,371,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26162,3/15/2022,Holden International,Electronic,Yes,1,Yes,Yes,,Yes,Yes,,
26163,3/15/2022,Rockland Trust,Electronic,Yes,1,,Yes,,,,,
26164,3/15/2022,Mass General Brigham,Electronic,Yes,1,Yes,,,,Yes,,
26165,3/15/2022,Mass General Brigham,Electronic,Yes,1,Yes,,,,Yes,,
26166,3/15/2022,Mass General Brigham,Electronic,Yes,1,Yes,,,,Yes,,
26167,3/15/2022,Mass General Brigham,Electronic,Yes,1,Yes,,,,Yes,,
26168,3/15/2022,"Ziegler Metzger, LLP",Electronic,Yes,3,Yes,Yes,Yes,,Yes,,
26169,3/15/2022,Duncan Regional Hospital,Electronic,,5,Yes,,,,Yes,,
26170,3/15/2022,Pacific Life Insurance Company,Paper,,1,Yes,,,,Yes,,
26160,3/15/2022,"Technology Business Research, Inc.",Electronic,Yes,76,Yes,,,,Yes,,
26171,3/16/2022,Center for Health Information and Analysis,Electronic,,,Yes,,Yes,,Yes,,
26172,3/16/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26173,3/16/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26174,3/16/2022,Eastern Bank,Electronic,,90,,,,Yes,,,
26175,3/16/2022,FM Expressions,Electronic,Yes,1,Yes,,,,Yes,,
26176,3/16/2022,"Goldmark Property Management, Inc.",Electronic,Yes,1,Yes,Yes,,,Yes,,
26177,3/16/2022,Sarku Japan,Electronic,Yes,1225,Yes,,,,Yes,,
26178,3/16/2022,"Dialyze Direct, LLC",Electronic,Yes,3,Yes,Yes,Yes,Yes,,,
26179,3/16/2022,"CorVel Enterprise Comp., Inc.",Electronic,Yes,1,Yes,,,,Yes,,
26180,3/16/2022,"The Children¶s Place, Inc.",Electronic,Yes,9,Yes,,,,Yes,,
26181,3/16/2022,Community Foundation of Western Massachusetts,Electronic,Yes,3,Yes,,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26182,3/17/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26183,3/17/2022,South Shore Bank,Electronic,,1,,Yes,,,,,
26184,3/17/2022,"Brenda J. McGivern, P.C.",Electronic,Yes,559,Yes,Yes,Yes,,Yes,,
26186,3/17/2022,"Medical Practice Solutions, Inc.",Electronic,Yes,3,Yes,,,,Yes,,
26187,3/17/2022,Dixie State University,Electronic,Yes,2,Yes,,Yes,,Yes,,
26188,3/17/2022,TBK Bank,Electronic,Yes,11,Yes,Yes,Yes,,Yes,,
26189,3/17/2022,"American Express Travel Related Services Company, Inc.",Electronic,,5,,,,Yes,,,
26190,3/17/2022,"The Tax Consultants, Inc",Electronic,Yes,1,,Yes,,,Yes,,
26269,3/17/2022,Vinfen,Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
26191,3/18/2022,Adams Community Bank,Electronic,,1,,,,Yes,,,
26192,3/18/2022,"Wells Fargo Advisors Financial Network, LLC",Electronic,Yes,2,,Yes,,,Yes,,
26193,3/18/2022,St. Mary's Credit Union,Electronic,,1,,,,Yes,,,
26194,3/18/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26195,3/18/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26185,3/18/2022,WINCHESTER SAVINGS BANK,Electronic,,1,,,,Yes,,,
26197,3/18/2022,Adams Community Bank,Electronic,,1,,,,Yes,,,
26198,3/18/2022,National Fire Protection Association,Electronic,Yes,957,Yes,Yes,Yes,Yes,Yes,,
26199,3/18/2022,"Medaglia & Murphy, Inc.",Electronic,Yes,2232,Yes,Yes,,,Yes,,
26200,3/18/2022,Paradis Raymond & Jalbert,Electronic,Yes,100,Yes,Yes,,,Yes,,
26201,3/18/2022,Roy & Rurak,Electronic,Yes,1347,Yes,Yes,,,Yes,,
26202,3/18/2022,Ward Arcuri Foley & Dwyer Law Firm,Electronic,Yes,7,Yes,Yes,Yes,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26203,3/18/2022,"LCS Westminster Partnership IV LLP, dba Sagewood",Electronic,Yes,1,,,,,Yes,,
26204,3/18/2022,"Lakeview Loan Servicing, LLC",Electronic,Yes,45557,Yes,Yes,Yes,,Yes,,
26205,3/21/2022,The Village Bank,Electronic,,1,,Yes,,Yes,,,
26206,3/21/2022,Columbia Land Conservancy Inc.,Electronic,Yes,103,Yes,Yes,Yes,Yes,Yes,,
26207,3/21/2022,St. Marys Credit Union,Electronic,,4,,,,Yes,,,
26208,3/21/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26209,3/21/2022,The Commonwealth of Massachusetts Department of Revenue,Electronic,Yes,1,Yes,Yes,,,Yes,,
26210,3/21/2022,"Sandpiper Rentals, Inc.",Electronic,Yes,6,Yes,,,,Yes,,
26211,3/21/2022,Eichenbaum Comer & Ratynets AAC,Electronic,Yes,2,Yes,,,Yes,Yes,,
26212,3/21/2022,White & Associates,Electronic,Yes,6,Yes,Yes,Yes,Yes,Yes,,
26213,3/21/2022,Bank of America,Paper,Yes,1,Yes,Yes,,,Yes,,
26196,3/21/2022,Morgan Stanley,Electronic,Yes,2,,Yes,,,Yes,,
26218,3/22/2022,"Horizon Actuarial Services, LLC",Electronic,Yes,37986,Yes,Yes,,,Yes,,
26219,3/22/2022,Major League Baseball Players Benefit Plan,Electronic,,171,Yes,,,,Yes,,
26220,3/22/2022,"AUTOPAY Direct, Inc.",Electronic,Yes,526,Yes,,Yes,,Yes,,
26221,3/22/2022,The New York Teamsters Conference Pension and Retirement Fund,Electronic,,105,Yes,,,,Yes,,
26222,3/22/2022,Citadel Servicing Corporation dba Acra Lending,Electronic,Yes,10,Yes,,,,Yes,,
26223,3/22/2022,"Trinity Home Care, Inc.",Electronic,Yes,125,Yes,,Yes,,Yes,,
26224,3/22/2022,Cape Cod Hospital,Electronic,Yes,3,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26225,3/22/2022,Stoneman Urgent Care Center,Electronic,Yes,1,,,,,Yes,,
26214,3/22/2022,Lincoln Financial Advisors Corporation,Electronic,Yes,1,Yes,,,,Yes,,
26216,3/22/2022,"Alacrity Solutions Group, LLC",Electronic,Yes,159,Yes,Yes,Yes,,Yes,,
26217,3/23/2022,Local 295 IBT Employer Group Pension and Welfare Funds,Electronic,,6,Yes,,,,Yes,,
26215,3/23/2022,Riverhead Central School District,Electronic,Yes,7,Yes,,,,Yes,,
26226,3/23/2022,Dedham Savings,Electronic,Yes,1,Yes,Yes,,,Yes,,
26227,3/23/2022,"Leerburg Enterprises, Inc.",Electronic,Yes,494,,,,Yes,,,
26228,3/23/2022,Massachusetts General Hospital,Electronic,Yes,1,Yes,,,,Yes,,
26229,3/23/2022,Advanced Medical Practice Management,Electronic,Yes,23,Yes,Yes,Yes,Yes,Yes,,
26230,3/23/2022,Community State Bank,Electronic,Yes,5,Yes,Yes,,,Yes,,
26231,3/23/2022,The Caddo Parish District Attorney's Office,Electronic,Yes,41,Yes,Yes,Yes,Yes,Yes,,
26232,3/23/2022,Certified Title Corporation,Electronic,,234,Yes,Yes,Yes,Yes,Yes,,
26236,3/23/2022,Fortress Biotech,Electronic,Yes,65,Yes,Yes,Yes,,Yes,,
26237,3/24/2022,"The Bell Company, LLC",Electronic,Yes,6,Yes,,,,Yes,,
26238,3/24/2022,Fessenden Hall Inc.,Electronic,Yes,7,Yes,,,,Yes,,
26239,3/24/2022,"JPMorgan Chase Bank, N.A.",Paper,Yes,1,Yes,Yes,,Yes,Yes,,
26240,3/24/2022,"Citibank, N.A.",Electronic,Yes,6,Yes,Yes,,Yes,Yes,,
